instance_id predicted_score
2475218615076601065 0.007697
398316874173557226 0.015088
6586402638209028583 0.013837
1040996105851528465 0.014457
6316278569655873454 0.012335
868158305045921978 0.013440
5713520501786699854 0.025191
932945015407923184 0.012111
1919197847086752313 0.025497
304887065966615346 0.023761
3282556850371665 0.018869
8829646398295427742 0.028822
3177704368658581090 0.017699
331811904131229654 0.014148
1529584165704680903 0.018497
410957802501821801 0.022198
7858701120525579871 0.019339
1007593432911733192 0.022776
6933421324008829721 0.020155
949601458836318592 0.021335
1204371563787795352 0.018940
6697124581068234934 0.007869
7458626674337135052 0.008854
6451011837344535814 0.008069
4970342844069330588 0.009578
1311037283502827477 0.006330
5367830782177104937 0.008746
130085071580390177 0.007357
5277248246761080968 0.007879
8248237544078109435 0.009664
8160495387552112248 0.007395
4990633888389156703 0.008999
5367915129338412746 0.008854
7166315717760973347 0.008273
3922408194130789536 0.006032
3198031054131887410 0.007261
8381639851093431264 0.012074
4196377277000518389 0.012657
7216665137006358861 0.008533
7657988882068327631 0.007869
6580538684502645403 0.012329
8285962653536984730 0.011921
667595007626814688 0.007179
794637447406319981 0.012301
1667489879796904413 0.007862
7581478598841084967 0.007009
272473116112748683 0.007902
7616847274036607679 0.007449
3090692985891227788 0.011671
1497475395995941288 0.010052
441294948945551728 0.007928
3856621171799337440 0.007578
7233013970386906908 0.008853
7782462939020585759 0.008467
7819341218876328892 0.010312
8768374492722589767 0.006455
7699672123093034935 0.007812
3105846136880438244 0.007080
6362992075498435257 0.006675
4633007087835435834 0.011381
3278116017102114132 0.006768
5363866899442970684 0.007581
4763880063818181026 0.009925
6499417853689436305 0.007934
8825197220275291270 0.008440
1702555588196061071 0.008960
6579068549138521196 0.008210
6993939747206748437 0.011084
6426886544329476252 0.008162
7860426862982048754 0.009086
2527297114841298382 0.009325
7933313760459159869 0.007820
75469955133175158 0.006156
7906499375892573021 0.006368
297206904225842053 0.007321
1277202590313089835 0.009110
1897838256899211077 0.009116
6554880088483459971 0.007869
6235346144393008382 0.008017
4934006048075874133 0.006109
3434477093176970312 0.007909
872629453371620942 0.008162
6562540679725413333 0.006174
2549347096994045410 0.006438
4114531809002228993 0.010107
6947254775144460887 0.009038
4193769699798080591 0.011897
4299012801018800018 0.007150
4659062641181513784 0.008017
5574367751937642699 0.009955
6074037798572199156 0.009950
8024877078089305183 0.011391
3576745609723701102 0.011437
4387536418119078860 0.005912
59596392243977340 0.006704
2091354043474870892 0.008273
3966382312694618857 0.010829
7472760435899602494 0.007774
3198557291404155567 0.009050
1340012448531949213 0.005915
8830478013318984291 0.008260
4750788892877807074 0.008474
4489273316708706518 0.010643
8244650590101261901 0.009946
4858740570621533413 0.007391
6574836078618592522 0.006943
8043823938478133928 0.010451
5560933328574734864 0.008694
3709060275784363998 0.007028
6202485565760628927 0.006473
3941947698604231411 0.007909
1980180280733366382 0.010843
7710765171626200752 0.007339
5824318658173462176 0.007373
5243054028010204447 0.011769
1143993040051443911 0.007026
2037772651107598845 0.013012
7470734154246698497 0.006458
2523181996580848656 0.007952
8452022941451037435 0.009888
927504634826570733 0.006021
2597805510581801545 0.004787
2499080841153987519 0.011034
163807825264653896 0.006494
2502678713837987982 0.009931
1526151713017037622 0.007805
1768216870621739659 0.010161
817331509321550604 0.011203
6686667053967253376 0.012854
5299583121790369228 0.007598
5585024284234417351 0.011878
1604976632639851313 0.009301
1041212349975192991 0.006710
802918703517012152 0.010722
6909182353626620470 0.012530
1874783208062455148 0.008419
590370581953806675 0.006696
4357489829777680958 0.008495
252205590979964157 0.007974
3855377415648680657 0.007395
9108564362830696742 0.012074
5559112022764482380 0.011259
1632910180343132894 0.008196
6793829579549371789 0.007399
1118128856472657337 0.008214
2892060938155506223 0.011261
8614041918260246627 0.005911
6465962103228301432 0.007003
7162492013828731916 0.008199
3597080532065967562 0.006988
150665717183815588 0.007046
978380972294888193 0.008353
1628582540909746198 0.009549
4855790075544650290 0.008273
5824427867272718879 0.012461
6637749344029336154 0.006747
5638585955963471374 0.007582
689702222580461167 0.009804
3222299540246685987 0.009442
497750118749498574 0.011417
4361351848384171826 0.006332
7095196713120733301 0.007137
9070603282890863831 0.007498
7570581289817443520 0.009205
5934094750253721488 0.007530
4080549666881243161 0.007852
7937668249803376288 0.008020
4637321447308132034 0.007804
1051706390360657392 0.010555
4046686032838439408 0.009624
6426031625233383026 0.008526
1144757588802408786 0.010961
752871749676732302 0.006946
707195829135838640 0.009369
6638058534747252341 0.008178
1591541525439583589 0.012662
1660171724814619586 0.006459
7380895196770915260 0.007213
5765180010537240279 0.008552
7068436688681612577 0.007521
554640564336554951 0.008723
5210865229093277784 0.010608
4785810926315849846 0.007193
5820784656553166993 0.009039
3159394666949013441 0.009731
7322218457361281297 0.008932
1408926125990985945 0.008159
3757297540218526951 0.009689
7520090641248405891 0.008143
5681246312039595291 0.008058
1770051250325451069 0.006766
8997413063773025769 0.010208
330438176527452904 0.010151
952160001342209502 0.009301
6001454270979878025 0.007855
40630695208299305 0.010693
3588408398527521348 0.005267
2685807743120227644 0.009213
1085236130082664956 0.009719
5405622459570337603 0.007869
6315966158230216191 0.008435
7140978143590643250 0.012619
1055093903216443270 0.008230
3266085900189404148 0.007852
8590522348731767810 0.007694
6908604673435750169 0.009535
1319661609265787621 0.007430
8894869536371650579 0.009744
9073816585664844523 0.006253
7410485215645386702 0.009335
5367412486641623667 0.009607
3198240276389281973 0.008571
450375172429917857 0.007121
7409810392326809188 0.007391
708987489210376944 0.007909
7437592852539672905 0.007890
6129927788749372680 0.008639
8293363802098634897 0.006408
7782235126197081362 0.009908
4102843575945602576 0.006946
4864209340680989811 0.007150
6860608093428429497 0.007046
236813337416423845 0.008878
6145643282019700496 0.009633
