instance_id predicted_score
2475218615076601065 0.009699
398316874173557226 0.044855
6586402638209028583 0.052339
1040996105851528465 0.020032
6316278569655873454 0.033373
868158305045921978 0.042461
5713520501786699854 0.020518
932945015407923184 0.019057
1919197847086752313 0.026139
304887065966615346 0.023257
3282556850371665 0.024070
8829646398295427742 0.030874
3177704368658581090 0.006343
331811904131229654 0.035624
1529584165704680903 0.018118
410957802501821801 0.029588
7858701120525579871 0.031181
1007593432911733192 0.028266
6933421324008829721 0.026389
949601458836318592 0.008313
1204371563787795352 0.008288
6697124581068234934 0.006804
7458626674337135052 0.015435
6451011837344535814 0.005650
4970342844069330588 0.005368
1311037283502827477 0.003063
5367830782177104937 0.006745
130085071580390177 0.004401
5277248246761080968 0.004195
8248237544078109435 0.006177
8160495387552112248 0.002874
4990633888389156703 0.007369
5367915129338412746 0.003219
7166315717760973347 0.007343
3922408194130789536 0.002932
3198031054131887410 0.002820
8381639851093431264 0.004530
4196377277000518389 0.019074
7216665137006358861 0.003520
7657988882068327631 0.006147
6580538684502645403 0.009493
8285962653536984730 0.009137
667595007626814688 0.005403
794637447406319981 0.010097
1667489879796904413 0.025860
7581478598841084967 0.002440
272473116112748683 0.004077
7616847274036607679 0.003322
3090692985891227788 0.012819
1497475395995941288 0.006305
441294948945551728 0.005379
3856621171799337440 0.005295
7233013970386906908 0.006527
7782462939020585759 0.003032
7819341218876328892 0.009646
8768374492722589767 0.005720
7699672123093034935 0.005064
3105846136880438244 0.005268
6362992075498435257 0.004392
4633007087835435834 0.004137
3278116017102114132 0.006600
5363866899442970684 0.002759
4763880063818181026 0.010307
6499417853689436305 0.008493
8825197220275291270 0.006596
1702555588196061071 0.007922
6579068549138521196 0.003351
6993939747206748437 0.007721
6426886544329476252 0.007365
7860426862982048754 0.008419
2527297114841298382 0.007052
7933313760459159869 0.006063
75469955133175158 0.003869
7906499375892573021 0.003842
297206904225842053 0.004796
1277202590313089835 0.007511
1897838256899211077 0.008571
6554880088483459971 0.006113
6235346144393008382 0.004973
4934006048075874133 0.003114
3434477093176970312 0.003156
872629453371620942 0.006341
6562540679725413333 0.004386
2549347096994045410 0.005111
4114531809002228993 0.008014
6947254775144460887 0.004914
4193769699798080591 0.006123
4299012801018800018 0.003910
4659062641181513784 0.005665
5574367751937642699 0.008288
6074037798572199156 0.006885
8024877078089305183 0.008252
3576745609723701102 0.011450
4387536418119078860 0.005271
59596392243977340 0.003931
2091354043474870892 0.006087
3966382312694618857 0.007416
7472760435899602494 0.003121
3198557291404155567 0.005056
1340012448531949213 0.002243
8830478013318984291 0.003774
4750788892877807074 0.003451
4489273316708706518 0.005707
8244650590101261901 0.007815
4858740570621533413 0.003643
6574836078618592522 0.002390
8043823938478133928 0.008967
5560933328574734864 0.007794
3709060275784363998 0.006214
6202485565760628927 0.002641
3941947698604231411 0.006437
1980180280733366382 0.009396
7710765171626200752 0.003930
5824318658173462176 0.006388
5243054028010204447 0.007538
1143993040051443911 0.006734
2037772651107598845 0.004649
7470734154246698497 0.004381
2523181996580848656 0.008298
8452022941451037435 0.010931
927504634826570733 0.002990
2597805510581801545 0.002872
2499080841153987519 0.009361
163807825264653896 0.003536
2502678713837987982 0.004484
1526151713017037622 0.006215
1768216870621739659 0.005403
817331509321550604 0.009799
6686667053967253376 0.009757
5299583121790369228 0.004607
5585024284234417351 0.007183
1604976632639851313 0.007378
1041212349975192991 0.004074
802918703517012152 0.004852
6909182353626620470 0.012131
1874783208062455148 0.007536
590370581953806675 0.004622
4357489829777680958 0.007158
252205590979964157 0.005381
3855377415648680657 0.006635
9108564362830696742 0.007588
5559112022764482380 0.004471
1632910180343132894 0.005303
6793829579549371789 0.005427
1118128856472657337 0.004755
2892060938155506223 0.005960
8614041918260246627 0.008450
6465962103228301432 0.002900
7162492013828731916 0.007067
3597080532065967562 0.003476
150665717183815588 0.005622
978380972294888193 0.005224
1628582540909746198 0.004302
4855790075544650290 0.006844
5824427867272718879 0.008271
6637749344029336154 0.005256
5638585955963471374 0.009146
689702222580461167 0.006052
3222299540246685987 0.003264
497750118749498574 0.009053
4361351848384171826 0.003925
7095196713120733301 0.005409
9070603282890863831 0.004269
7570581289817443520 0.007740
5934094750253721488 0.005075
4080549666881243161 0.005244
7937668249803376288 0.025643
4637321447308132034 0.007146
1051706390360657392 0.008845
4046686032838439408 0.008448
6426031625233383026 0.016188
1144757588802408786 0.004863
752871749676732302 0.004275
707195829135838640 0.003470
6638058534747252341 0.003346
1591541525439583589 0.010576
1660171724814619586 0.007299
7380895196770915260 0.003965
5765180010537240279 0.006865
7068436688681612577 0.003949
554640564336554951 0.005231
5210865229093277784 0.008170
4785810926315849846 0.005770
5820784656553166993 0.005617
3159394666949013441 0.006157
7322218457361281297 0.002656
1408926125990985945 0.006220
3757297540218526951 0.005133
7520090641248405891 0.003688
5681246312039595291 0.002309
1770051250325451069 0.003076
8997413063773025769 0.004876
330438176527452904 0.010612
952160001342209502 0.010746
6001454270979878025 0.008589
40630695208299305 0.011366
3588408398527521348 0.003467
2685807743120227644 0.006288
1085236130082664956 0.007869
5405622459570337603 0.005341
6315966158230216191 0.006720
7140978143590643250 0.008892
1055093903216443270 0.005529
3266085900189404148 0.006254
8590522348731767810 0.005991
6908604673435750169 0.006187
1319661609265787621 0.004869
8894869536371650579 0.007568
9073816585664844523 0.005065
7410485215645386702 0.005638
5367412486641623667 0.007375
3198240276389281973 0.006553
450375172429917857 0.007696
7409810392326809188 0.002770
708987489210376944 0.005569
7437592852539672905 0.006592
6129927788749372680 0.007217
8293363802098634897 0.005795
7782235126197081362 0.006035
4102843575945602576 0.004254
4864209340680989811 0.003374
6860608093428429497 0.006102
236813337416423845 0.007402
6145643282019700496 0.005004
1089590273502369586 0.007843
6329388802475021597 0.006275
4646108470826445676 0.008911
2319205452133766749 0.007574
46689156449966150 0.007442
9058411325778274360 0.006726
8351547290757816383 0.004344
3195686240835722971 0.006613
7795446648418432588 0.005208
6361870417784079013 0.004938
5620326590932616712 0.005068
271464928774061634 0.003409
6096750866784773522 0.002069
7464853711228953241 0.002075
4592215779835695265 0.007275
3058678764953619348 0.001963
7094087069206466771 0.009635
8166579658848895366 0.008821
3173997295549135854 0.004784
5032628272141697498 0.004035
7033088282123380536 0.008058
1210370892230527014 0.007909
1770770948056631960 0.007031
3365526239618415355 0.003832
1801200120827351051 0.005080
7107414466396627330 0.004144
2213616918207539241 0.003692
1107376435582030427 0.003363
6089284985129596482 0.007434
6946445349007381961 0.002559
379652831290144002 0.008492
5336074499530127400 0.008205
3091859244727421555 0.006290
3247239833419978838 0.007194
5939806055887981901 0.003299
7508523641023606333 0.003668
8614074607955180837 0.006901
545383426866849302 0.003805
7901397012842035844 0.005202
7433161595507622639 0.008675
7382526332994710926 0.004719
5760909670575165001 0.010690
2590613204124104202 0.003756
7221912933562867104 0.006053
4928014590520987706 0.010793
2475028250147731496 0.005854
8852357679545738448 0.013665
965455596223993328 0.002618
7058337781116138242 0.003051
5965339779914200353 0.004576
4221172526564239999 0.006095
8743438152416145478 0.011122
5554908991155060284 0.005136
4740551411681546010 0.006199
7432933446578064762 0.005576
694339591967582805 0.008901
8067944371809270495 0.006005
1718106026657213833 0.009225
2510874517996413745 0.004680
5454468334913173043 0.002885
8907543397538166800 0.010534
4431440529428665419 0.005525
8154296304592589655 0.003911
733927648594546290 0.007365
6474036985553896965 0.007247
8778224102888131351 0.002390
7334527584561627850 0.005093
8853741488101513116 0.008326
227619089745165947 0.006893
2974779339415373342 0.008377
6413562105117182334 0.017372
1589820092160651528 0.003505
261777973128659612 0.008253
1442808840751611751 0.003915
6313494894473831740 0.005062
4895854386310452959 0.009615
1143848776206535486 0.005297
7821890757367244411 0.006175
7476651852897284341 0.006397
2096863617468989518 0.005561
4251279111434655682 0.002880
8723798675920910871 0.003205
6313127633792886375 0.007252
999659482163793223 0.003631
4842673476390331452 0.003517
8748602439653104391 0.007395
3232442887525643880 0.003061
1477974245810571001 0.005548
3825350185835765418 0.002727
3574849079888224142 0.005385
3641712006607946493 0.006197
2319148235210584542 0.006318
7176611861264730896 0.003289
7273672031287799948 0.006700
1359940797580124787 0.004399
8536630793936805679 0.004523
1880352118384086075 0.002862
8536609747271829418 0.004470
963089286974699980 0.006334
1454424040570396556 0.003561
744013461545940465 0.005389
8519649213962590069 0.007383
6723735878412815978 0.004063
4577614494635992868 0.008850
4571012134059071049 0.005865
3791842164776249403 0.005375
2045998204880640324 0.003860
5052495988752388400 0.005373
4405636244411148307 0.019635
4776742343230357207 0.005013
1210139528085356394 0.004263
3050701187325999691 0.006756
4349409028756643101 0.005260
8907855592996359065 0.003870
7343885221603634858 0.004875
9060153040272906655 0.007441
8367319851187797618 0.004455
1740681295988045647 0.004564
4992740150155719384 0.004472
8446424618300021064 0.004777
2986036704257120259 0.008400
1607102758301709276 0.006196
8851925859311716946 0.005327
6260636469632605344 0.005518
8269745254365565671 0.023978
4999111545309331134 0.005121
3307038590835580737 0.007719
6406341608194937923 0.004282
293780353467622584 0.004466
7442831487313185600 0.005015
4655727046211932397 0.007396
5763479506686262916 0.006963
9089992500858738048 0.007066
7941353106849350713 0.005104
8126203603960645537 0.006914
7190482987099367988 0.004499
4897811980014007364 0.002908
5693395360123500221 0.003106
4156505035146650654 0.004799
3008713158968184435 0.004267
7413892138117189811 0.003917
1565268532035181308 0.005644
3498185328799080141 0.004324
3884838097051789359 0.008820
1374587291582363967 0.006800
6322400472212148981 0.008223
1858380781022112688 0.006077
1931983148478700186 0.004079
9067822681118475112 0.005709
3968684786837270853 0.006133
7826695588054135018 0.007639
8263566291500049306 0.006895
4331694243864036405 0.004373
874777353350667888 0.005877
1064384189380036920 0.007042
1696388353674769884 0.002757
4941956999315118788 0.009358
701596217860874335 0.003144
3458807757115021328 0.004404
4054901826458532415 0.005422
2514798691952247958 0.001840
4928479990798827949 0.005490
3735231756536098239 0.010369
8030214382036745600 0.006082
5553358960862242104 0.006548
5945720622634846258 0.002966
7370303331577908588 0.003957
5510076663031338483 0.007788
1753796059854015558 0.003722
7026072407894441266 0.006830
6075982591684705797 0.004980
736752335425402357 0.007715
7000373906752151089 0.004676
4849113910928851917 0.003448
3452967512118929821 0.005195
2200709323954487135 0.004835
4778680899490578716 0.006734
1570719335259239041 0.006986
1534195041539362874 0.005264
7550601133132550458 0.006066
3737231766433875650 0.013652
6217623003167941866 0.006146
8405273933262266728 0.005608
4830862719037084863 0.002584
6943471606283590070 0.009331
6616619242807466295 0.003269
1357311839636254386 0.004995
5810748436745881508 0.008096
4311548316788314281 0.005114
5867990719655019137 0.009210
3583370505533651495 0.002744
3347643792125684003 0.006450
1686218252839494378 0.002895
2870937499088415370 0.002111
8533173473120574521 0.004933
912880647279198383 0.007735
1050360441628598586 0.002452
5094816547617677431 0.003934
219898380753495642 0.005017
1820663155218593002 0.003260
6455754620017550996 0.008469
5786642549286809513 0.003438
4198100966527571559 0.006901
4048231997759758713 0.004779
2550693418273290757 0.007307
7740978704737016617 0.003920
8086972568956139709 0.007981
