instance_id predicted_score
2475218615076601065 0.006670
398316874173557226 0.027771
6586402638209028583 0.021431
1040996105851528465 0.015244
6316278569655873454 0.019443
868158305045921978 0.018225
5713520501786699854 0.032890
932945015407923184 0.014802
1919197847086752313 0.025579
304887065966615346 0.016988
3282556850371665 0.018600
8829646398295427742 0.034068
3177704368658581090 0.010716
331811904131229654 0.040000
1529584165704680903 0.021253
410957802501821801 0.023689
7858701120525579871 0.027076
1007593432911733192 0.030053
6933421324008829721 0.024037
949601458836318592 0.014230
1204371563787795352 0.011786
6697124581068234934 0.004945
7458626674337135052 0.010029
6451011837344535814 0.003937
4970342844069330588 0.005177
1311037283502827477 0.002666
5367830782177104937 0.004953
130085071580390177 0.003431
5277248246761080968 0.004048
8248237544078109435 0.004982
8160495387552112248 0.003899
4990633888389156703 0.005718
5367915129338412746 0.003383
7166315717760973347 0.006437
3922408194130789536 0.002194
3198031054131887410 0.002630
8381639851093431264 0.006295
4196377277000518389 0.012264
7216665137006358861 0.004137
7657988882068327631 0.006082
6580538684502645403 0.007951
8285962653536984730 0.010702
667595007626814688 0.004848
794637447406319981 0.008522
1667489879796904413 0.021067
7581478598841084967 0.002700
272473116112748683 0.003304
7616847274036607679 0.003835
3090692985891227788 0.010944
1497475395995941288 0.005019
441294948945551728 0.006152
3856621171799337440 0.004402
7233013970386906908 0.005181
7782462939020585759 0.006088
7819341218876328892 0.004300
8768374492722589767 0.002701
7699672123093034935 0.004462
3105846136880438244 0.003200
6362992075498435257 0.003424
4633007087835435834 0.003145
3278116017102114132 0.004694
5363866899442970684 0.001972
4763880063818181026 0.005894
6499417853689436305 0.006946
8825197220275291270 0.005572
1702555588196061071 0.005717
6579068549138521196 0.003230
6993939747206748437 0.006077
6426886544329476252 0.006985
7860426862982048754 0.006771
2527297114841298382 0.007024
7933313760459159869 0.004674
75469955133175158 0.002823
7906499375892573021 0.002039
297206904225842053 0.003934
1277202590313089835 0.005533
1897838256899211077 0.005727
6554880088483459971 0.005444
6235346144393008382 0.003611
4934006048075874133 0.002639
3434477093176970312 0.003256
872629453371620942 0.005241
6562540679725413333 0.004085
2549347096994045410 0.004481
4114531809002228993 0.005916
6947254775144460887 0.004996
4193769699798080591 0.004851
4299012801018800018 0.003557
4659062641181513784 0.004835
5574367751937642699 0.006843
6074037798572199156 0.006550
8024877078089305183 0.007063
3576745609723701102 0.008249
4387536418119078860 0.003914
59596392243977340 0.003069
2091354043474870892 0.004947
3966382312694618857 0.006447
7472760435899602494 0.004251
3198557291404155567 0.003467
1340012448531949213 0.002768
8830478013318984291 0.002754
4750788892877807074 0.003160
4489273316708706518 0.005555
8244650590101261901 0.005980
4858740570621533413 0.003104
6574836078618592522 0.002388
8043823938478133928 0.004444
5560933328574734864 0.006505
3709060275784363998 0.003895
6202485565760628927 0.002478
3941947698604231411 0.003895
1980180280733366382 0.006297
7710765171626200752 0.002993
5824318658173462176 0.005462
5243054028010204447 0.007600
1143993040051443911 0.003175
2037772651107598845 0.006725
7470734154246698497 0.003587
2523181996580848656 0.005837
8452022941451037435 0.006097
927504634826570733 0.002199
2597805510581801545 0.002200
2499080841153987519 0.008035
163807825264653896 0.002903
2502678713837987982 0.004261
1526151713017037622 0.005146
1768216870621739659 0.006193
817331509321550604 0.007023
6686667053967253376 0.006043
5299583121790369228 0.003825
5585024284234417351 0.004179
1604976632639851313 0.006193
1041212349975192991 0.004649
802918703517012152 0.005389
6909182353626620470 0.007883
1874783208062455148 0.005686
590370581953806675 0.003375
4357489829777680958 0.005640
252205590979964157 0.004825
3855377415648680657 0.003211
9108564362830696742 0.006742
5559112022764482380 0.004694
1632910180343132894 0.004516
6793829579549371789 0.004631
1118128856472657337 0.002607
2892060938155506223 0.004580
8614041918260246627 0.002532
6465962103228301432 0.001687
7162492013828731916 0.007323
3597080532065967562 0.002903
150665717183815588 0.003796
978380972294888193 0.005308
1628582540909746198 0.005933
4855790075544650290 0.005880
5824427867272718879 0.006815
6637749344029336154 0.004614
5638585955963471374 0.007396
689702222580461167 0.005192
3222299540246685987 0.003441
497750118749498574 0.008610
4361351848384171826 0.003345
7095196713120733301 0.003715
9070603282890863831 0.002647
7570581289817443520 0.007747
5934094750253721488 0.005935
4080549666881243161 0.004370
7937668249803376288 0.020171
4637321447308132034 0.004443
1051706390360657392 0.006892
4046686032838439408 0.007750
6426031625233383026 0.009359
1144757588802408786 0.005788
752871749676732302 0.003055
707195829135838640 0.004324
6638058534747252341 0.003034
1591541525439583589 0.007037
1660171724814619586 0.004228
7380895196770915260 0.002989
5765180010537240279 0.004324
7068436688681612577 0.003149
554640564336554951 0.004803
5210865229093277784 0.006198
4785810926315849846 0.005321
