instance_id predicted_score
2475218615076601065 0.014495
398316874173557226 0.017053
6586402638209028583 0.010615
1040996105851528465 0.005256
6316278569655873454 0.011377
868158305045921978 0.009835
5713520501786699854 0.011269
932945015407923184 0.009530
1919197847086752313 0.009896
304887065966615346 0.010170
3282556850371665 0.016573
8829646398295427742 0.019964
3177704368658581090 0.030377
331811904131229654 0.005101
1529584165704680903 0.007247
410957802501821801 0.004360
7858701120525579871 0.010528
1007593432911733192 0.017716
6933421324008829721 0.022955
949601458836318592 0.005026
1204371563787795352 0.009588
6697124581068234934 0.007089
7458626674337135052 0.012718
6451011837344535814 0.006060
4970342844069330588 0.007499
1311037283502827477 0.010262
5367830782177104937 0.007552
130085071580390177 0.007983
5277248246761080968 0.006590
8248237544078109435 0.011004
8160495387552112248 0.006832
4990633888389156703 0.009157
5367915129338412746 0.011373
7166315717760973347 0.006143
3922408194130789536 0.012042
3198031054131887410 0.005946
8381639851093431264 0.004523
4196377277000518389 0.009782
7216665137006358861 0.005291
7657988882068327631 0.008486
6580538684502645403 0.005558
8285962653536984730 0.004600
667595007626814688 0.015549
794637447406319981 0.003953
1667489879796904413 0.010338
7581478598841084967 0.010173
272473116112748683 0.007931
7616847274036607679 0.004406
3090692985891227788 0.007822
1497475395995941288 0.006421
441294948945551728 0.031300
3856621171799337440 0.010109
7233013970386906908 0.007540
7782462939020585759 0.009436
7819341218876328892 0.004939
8768374492722589767 0.015651
7699672123093034935 0.012971
3105846136880438244 0.016793
6362992075498435257 0.004061
4633007087835435834 0.010315
3278116017102114132 0.007664
5363866899442970684 0.006924
4763880063818181026 0.008174
6499417853689436305 0.004983
8825197220275291270 0.004170
1702555588196061071 0.013085
6579068549138521196 0.021919
6993939747206748437 0.005980
6426886544329476252 0.012367
7860426862982048754 0.008896
2527297114841298382 0.006405
7933313760459159869 0.018985
75469955133175158 0.011766
7906499375892573021 0.008435
297206904225842053 0.005863
1277202590313089835 0.009558
1897838256899211077 0.009332
6554880088483459971 0.017968
6235346144393008382 0.008504
4934006048075874133 0.006500
3434477093176970312 0.021236
872629453371620942 0.004450
6562540679725413333 0.003913
2549347096994045410 0.014916
4114531809002228993 0.007672
6947254775144460887 0.003505
4193769699798080591 0.006055
4299012801018800018 0.005190
4659062641181513784 0.003240
5574367751937642699 0.008614
6074037798572199156 0.013896
8024877078089305183 0.010128
3576745609723701102 0.007313
4387536418119078860 0.008912
59596392243977340 0.020742
2091354043474870892 0.010785
3966382312694618857 0.015189
7472760435899602494 0.004949
3198557291404155567 0.006898
1340012448531949213 0.009282
8830478013318984291 0.008438
4750788892877807074 0.007628
4489273316708706518 0.007039
8244650590101261901 0.011138
4858740570621533413 0.008563
6574836078618592522 0.003878
8043823938478133928 0.016780
5560933328574734864 0.003733
3709060275784363998 0.012269
6202485565760628927 0.021132
3941947698604231411 0.019618
1980180280733366382 0.020665
7710765171626200752 0.003381
5824318658173462176 0.003545
5243054028010204447 0.010205
1143993040051443911 0.012919
2037772651107598845 0.022020
7470734154246698497 0.019924
2523181996580848656 0.016114
8452022941451037435 0.007434
927504634826570733 0.005119
2597805510581801545 0.005517
2499080841153987519 0.019289
163807825264653896 0.003873
2502678713837987982 0.005881
1526151713017037622 0.005833
1768216870621739659 0.007115
817331509321550604 0.008578
6686667053967253376 0.017709
5299583121790369228 0.006198
5585024284234417351 0.004306
1604976632639851313 0.019283
1041212349975192991 0.009061
802918703517012152 0.004751
6909182353626620470 0.010192
1874783208062455148 0.003343
590370581953806675 0.011189
4357489829777680958 0.004667
252205590979964157 0.009208
3855377415648680657 0.006778
9108564362830696742 0.016003
5559112022764482380 0.010021
1632910180343132894 0.012327
6793829579549371789 0.003910
1118128856472657337 0.020107
2892060938155506223 0.011174
8614041918260246627 0.005062
6465962103228301432 0.011354
7162492013828731916 0.006205
3597080532065967562 0.005382
150665717183815588 0.013716
978380972294888193 0.009446
1628582540909746198 0.013069
4855790075544650290 0.007393
5824427867272718879 0.005559
6637749344029336154 0.007473
5638585955963471374 0.013796
689702222580461167 0.004188
3222299540246685987 0.015709
497750118749498574 0.010844
4361351848384171826 0.009184
7095196713120733301 0.017768
9070603282890863831 0.017524
7570581289817443520 0.007956
5934094750253721488 0.007645
4080549666881243161 0.008060
7937668249803376288 0.018467
4637321447308132034 0.017714
1051706390360657392 0.006014
4046686032838439408 0.004705
6426031625233383026 0.023932
1144757588802408786 0.015567
752871749676732302 0.006320
707195829135838640 0.012669
6638058534747252341 0.016262
1591541525439583589 0.009857
1660171724814619586 0.013431
7380895196770915260 0.017670
5765180010537240279 0.006520
7068436688681612577 0.019075
554640564336554951 0.010029
5210865229093277784 0.014826
4785810926315849846 0.011395
5820784656553166993 0.007793
3159394666949013441 0.018127
7322218457361281297 0.006963
1408926125990985945 0.026550
3757297540218526951 0.003780
7520090641248405891 0.009403
5681246312039595291 0.009483
1770051250325451069 0.006075
8997413063773025769 0.005853
330438176527452904 0.019124
952160001342209502 0.008452
6001454270979878025 0.006947
40630695208299305 0.014976
3588408398527521348 0.010298
2685807743120227644 0.004443
1085236130082664956 0.017234
