instance_id predicted_score
55144604125888 0.015203
221669167755726 0.005265
566644865989395 0.012828
954943998950521 0.010400
1192015136416062 0.037407
1239632009133923 0.005779
1370758425798224 0.016015
1386245957915884 0.004784
1587829942816220 0.006926
1965296257027358 0.013264
2308106506629079 0.005844
2593276901346545 0.003856
2637118065628095 0.010184
3007000529626316 0.005727
3486611488890127 0.000867
3526619005621379 0.004251
3707907988344302 0.065201
3859410900799220 0.012314
4132909449437306 0.019288
4666490843011356 0.015682
4957624520403631 0.003971
5022624687918236 0.001861
5245031179204693 0.005003
5273213709089732 0.004945
5341429719598597 0.016522
5421993019334491 0.022414
5519710025487847 0.009507
5773700242363804 0.011194
5812026496876317 0.007123
5860625415171838 0.003373
5888731810410007 0.009763
6063972374265869 0.010027
6067326110791822 0.040950
6359126923704860 0.027239
6388802315681498 0.011809
6433878236742272 0.017658
6452344664550262 0.017280
6651913865445655 0.005974
6707001430745727 0.039081
6730413752360895 0.005760
6816504423480806 0.020799
7090470344271915 0.002998
7285476665473660 0.055724
7558711588190076 0.020608
7667359125925647 0.050075
8185971319114092 0.013027
8433912592511743 0.015270
8655843665845753 0.009554
8737350582865741 0.023743
8899701615096813 0.004369
9407985424920588 0.026888
9452608188846334 0.009271
9598290636996863 0.010416
9761773633678178 0.007196
9798231407472553 0.022549
9911925930117846 0.040693
10003453861097600 0.026951
10033218693392079 0.021661
10132016737277869 0.001408
10419287412996374 0.012203
10986155594432407 0.009656
11049867969779409 0.003049
11389035467072333 0.001488
11442106188407017 0.021371
11741461405551140 0.004666
11823212845773044 0.025135
12088393426624010 0.007859
12207783194487112 0.003885
12226287428045975 0.003691
12249947081089396 0.112076
12386080094223902 0.015671
12507370273002600 0.015985
12785681979442168 0.002457
12888980426526109 0.018654
12900461919485333 0.025428
13322823395290645 0.010282
13828691382245377 0.030744
14352321985445602 0.053138
14691986840989017 0.005017
15243596504908734 0.006113
15268655458779341 0.012654
15423904394738521 0.005459
15485467792420960 0.007433
15498205746849773 0.011014
15731133664297641 0.027635
15887040621302276 0.002471
16171723608839310 0.015154
16246257639262555 0.002169
16329733759369079 0.016236
16519667118323295 0.006494
16550490921859014 0.009386
16615623903296341 0.014229
16654423689718542 0.014940
16784146675608527 0.022856
16919720255324691 0.017788
17038058848714529 0.006208
17106027189867886 0.002029
17456632746089230 0.006316
17464991084375871 0.008194
17519060396617653 0.008445
17592230724388482 0.008081
17601420090594330 0.007609
17724787467894423 0.009766
18232000594917795 0.013693
18326800347869864 0.006140
18409463985586024 0.003725
