instance_id predicted_score
2475218615076601065 0.007369
398316874173557226 0.028913
6586402638209028583 0.023952
1040996105851528465 0.010826
6316278569655873454 0.019432
868158305045921978 0.025917
5713520501786699854 0.014296
932945015407923184 0.013277
1919197847086752313 0.025278
304887065966615346 0.021618
3282556850371665 0.016807
8829646398295427742 0.032987
3177704368658581090 0.009019
331811904131229654 0.030281
1529584165704680903 0.018188
410957802501821801 0.022815
7858701120525579871 0.021844
1007593432911733192 0.026482
6933421324008829721 0.023160
949601458836318592 0.008876
1204371563787795352 0.005363
6697124581068234934 0.008411
7458626674337135052 0.011556
6451011837344535814 0.004917
4970342844069330588 0.005321
1311037283502827477 0.002693
5367830782177104937 0.005188
130085071580390177 0.003835
5277248246761080968 0.004686
8248237544078109435 0.005988
8160495387552112248 0.002540
4990633888389156703 0.007085
5367915129338412746 0.002518
7166315717760973347 0.006499
3922408194130789536 0.001627
3198031054131887410 0.003044
8381639851093431264 0.004159
4196377277000518389 0.012055
7216665137006358861 0.002479
7657988882068327631 0.006029
6580538684502645403 0.007457
8285962653536984730 0.010730
667595007626814688 0.004329
794637447406319981 0.008876
1667489879796904413 0.022582
7581478598841084967 0.002278
272473116112748683 0.003452
7616847274036607679 0.002040
3090692985891227788 0.011685
1497475395995941288 0.005119
441294948945551728 0.006005
3856621171799337440 0.004905
7233013970386906908 0.005437
7782462939020585759 0.004091
7819341218876328892 0.007889
8768374492722589767 0.003972
7699672123093034935 0.005843
3105846136880438244 0.004558
6362992075498435257 0.003948
4633007087835435834 0.002897
3278116017102114132 0.004821
5363866899442970684 0.001959
4763880063818181026 0.005897
6499417853689436305 0.007542
8825197220275291270 0.006235
1702555588196061071 0.005702
6579068549138521196 0.003523
6993939747206748437 0.006906
6426886544329476252 0.007096
7860426862982048754 0.005770
2527297114841298382 0.008684
7933313760459159869 0.005665
75469955133175158 0.003368
7906499375892573021 0.003427
297206904225842053 0.004124
1277202590313089835 0.006108
1897838256899211077 0.004909
6554880088483459971 0.006091
6235346144393008382 0.004408
4934006048075874133 0.002031
3434477093176970312 0.002363
872629453371620942 0.003621
6562540679725413333 0.003687
2549347096994045410 0.004482
4114531809002228993 0.006400
6947254775144460887 0.003025
4193769699798080591 0.002958
4299012801018800018 0.003685
4659062641181513784 0.005444
5574367751937642699 0.008569
6074037798572199156 0.007402
8024877078089305183 0.006613
3576745609723701102 0.008062
4387536418119078860 0.005569
59596392243977340 0.002984
2091354043474870892 0.005522
3966382312694618857 0.006800
7472760435899602494 0.003767
3198557291404155567 0.005191
1340012448531949213 0.002066
8830478013318984291 0.003798
4750788892877807074 0.002346
4489273316708706518 0.004303
8244650590101261901 0.005933
4858740570621533413 0.003400
6574836078618592522 0.002067
8043823938478133928 0.010477
5560933328574734864 0.007581
3709060275784363998 0.003885
6202485565760628927 0.001869
3941947698604231411 0.006681
1980180280733366382 0.006989
7710765171626200752 0.004195
5824318658173462176 0.003462
5243054028010204447 0.007439
1143993040051443911 0.006579
2037772651107598845 0.004574
7470734154246698497 0.005638
2523181996580848656 0.005720
8452022941451037435 0.008839
927504634826570733 0.002667
2597805510581801545 0.002506
2499080841153987519 0.007337
163807825264653896 0.002048
2502678713837987982 0.002927
1526151713017037622 0.006067
1768216870621739659 0.005898
817331509321550604 0.009316
6686667053967253376 0.010305
5299583121790369228 0.002664
5585024284234417351 0.003124
1604976632639851313 0.007891
1041212349975192991 0.004243
802918703517012152 0.003717
6909182353626620470 0.009078
1874783208062455148 0.006643
590370581953806675 0.003888
4357489829777680958 0.007460
252205590979964157 0.004238
3855377415648680657 0.005871
9108564362830696742 0.004607
5559112022764482380 0.003777
1632910180343132894 0.005273
6793829579549371789 0.005611
1118128856472657337 0.002153
2892060938155506223 0.003866
8614041918260246627 0.003603
6465962103228301432 0.001906
7162492013828731916 0.007426
3597080532065967562 0.003171
150665717183815588 0.003079
978380972294888193 0.004156
1628582540909746198 0.003750
4855790075544650290 0.006842
5824427867272718879 0.006931
6637749344029336154 0.004368
5638585955963471374 0.008678
689702222580461167 0.005331
3222299540246685987 0.002400
497750118749498574 0.007616
4361351848384171826 0.004481
7095196713120733301 0.005360
9070603282890863831 0.002256
7570581289817443520 0.008637
5934094750253721488 0.005690
4080549666881243161 0.005543
7937668249803376288 0.021231
4637321447308132034 0.005055
1051706390360657392 0.007018
4046686032838439408 0.007450
6426031625233383026 0.008742
1144757588802408786 0.003436
752871749676732302 0.004390
707195829135838640 0.002439
6638058534747252341 0.003700
1591541525439583589 0.007032
1660171724814619586 0.005081
7380895196770915260 0.003609
5765180010537240279 0.006965
7068436688681612577 0.003254
554640564336554951 0.005169
5210865229093277784 0.006394
4785810926315849846 0.005169
5820784656553166993 0.004638
3159394666949013441 0.006878
7322218457361281297 0.003879
1408926125990985945 0.004771
3757297540218526951 0.005968
7520090641248405891 0.004480
5681246312039595291 0.001983
1770051250325451069 0.003133
8997413063773025769 0.003304
330438176527452904 0.009292
952160001342209502 0.008769
6001454270979878025 0.009050
40630695208299305 0.008638
3588408398527521348 0.003074
2685807743120227644 0.005867
1085236130082664956 0.009139
5405622459570337603 0.005448
6315966158230216191 0.005226
7140978143590643250 0.009212
1055093903216443270 0.004512
3266085900189404148 0.005652
8590522348731767810 0.005674
6908604673435750169 0.006021
1319661609265787621 0.004317
8894869536371650579 0.005486
9073816585664844523 0.005010
7410485215645386702 0.005623
5367412486641623667 0.006956
3198240276389281973 0.006412
450375172429917857 0.005595
7409810392326809188 0.002097
708987489210376944 0.004424
7437592852539672905 0.006838
6129927788749372680 0.006977
8293363802098634897 0.005778
7782235126197081362 0.004423
4102843575945602576 0.004982
4864209340680989811 0.002194
6860608093428429497 0.005426
236813337416423845 0.007082
6145643282019700496 0.004966
1089590273502369586 0.003741
6329388802475021597 0.006707
4646108470826445676 0.005001
2319205452133766749 0.007095
46689156449966150 0.006698
9058411325778274360 0.004928
8351547290757816383 0.002639
3195686240835722971 0.004236
7795446648418432588 0.005912
6361870417784079013 0.002870
5620326590932616712 0.005002
271464928774061634 0.002435
6096750866784773522 0.001384
7464853711228953241 0.002349
4592215779835695265 0.005759
3058678764953619348 0.001811
