instance_id predicted_score
55144604125888 0.021324
221669167755726 0.005960
566644865989395 0.013459
954943998950521 0.012452
1192015136416062 0.032165
1239632009133923 0.006121
1370758425798224 0.015892
1386245957915884 0.004752
1587829942816220 0.006605
1965296257027358 0.015485
2308106506629079 0.005736
2593276901346545 0.003968
2637118065628095 0.007224
3007000529626316 0.004848
3486611488890127 0.000890
3526619005621379 0.004291
3707907988344302 0.085961
3859410900799220 0.014003
4132909449437306 0.018842
4666490843011356 0.016246
4957624520403631 0.004136
5022624687918236 0.001278
5245031179204693 0.006041
5273213709089732 0.005309
5341429719598597 0.019365
5421993019334491 0.023931
5519710025487847 0.010196
5773700242363804 0.012132
5812026496876317 0.008363
5860625415171838 0.003667
5888731810410007 0.010376
6063972374265869 0.013923
6067326110791822 0.036488
6359126923704860 0.026908
6388802315681498 0.013469
6433878236742272 0.018689
6452344664550262 0.020565
6651913865445655 0.005672
6707001430745727 0.038365
6730413752360895 0.006559
6816504423480806 0.020683
7090470344271915 0.003000
7285476665473660 0.066654
7558711588190076 0.016234
7667359125925647 0.063373
8185971319114092 0.016440
8433912592511743 0.020559
8655843665845753 0.009980
8737350582865741 0.026358
8899701615096813 0.004744
9407985424920588 0.024089
9452608188846334 0.006897
9598290636996863 0.009488
9761773633678178 0.008476
9798231407472553 0.021305
9911925930117846 0.044371
10003453861097600 0.027521
10033218693392079 0.019629
10132016737277869 0.001694
10419287412996374 0.012597
10986155594432407 0.010731
11049867969779409 0.002833
11389035467072333 0.001675
11442106188407017 0.020542
11741461405551140 0.004710
11823212845773044 0.023826
12088393426624010 0.009475
12207783194487112 0.003668
12226287428045975 0.003722
12249947081089396 0.097169
12386080094223902 0.016010
12507370273002600 0.017414
12785681979442168 0.001986
12888980426526109 0.016919
12900461919485333 0.026384
13322823395290645 0.010714
13828691382245377 0.058033
14352321985445602 0.054110
14691986840989017 0.005553
15243596504908734 0.005821
15268655458779341 0.012745
15423904394738521 0.005654
15485467792420960 0.010124
15498205746849773 0.012390
15731133664297641 0.034932
15887040621302276 0.002608
16171723608839310 0.016287
16246257639262555 0.002012
16329733759369079 0.016405
16519667118323295 0.005999
16550490921859014 0.008693
16615623903296341 0.017159
16654423689718542 0.017517
16784146675608527 0.022845
16919720255324691 0.011909
17038058848714529 0.005290
17106027189867886 0.002324
17456632746089230 0.006406
17464991084375871 0.008424
17519060396617653 0.008528
17592230724388482 0.008103
17601420090594330 0.006485
17724787467894423 0.007908
18232000594917795 0.015653
18326800347869864 0.007185
18409463985586024 0.004849
18562001393908554 0.125535
18701207844803227 0.005516
18977079048858178 0.023228
19063736790259593 0.009906
19095587758137552 0.010421
19327529376832062 0.009880
19858537054023509 0.001748
21147251778176376 0.010850
21369239093152465 0.141315
21508567275180971 0.003451
21625964798715539 0.012265
22156114607236204 0.061485
22189256679934601 0.015464
22199636904292402 0.022397
22210771880984154 0.004928
22272519395679670 0.005492
22572453238447181 0.022742
22839793515463407 0.002467
22951036818914582 0.010005
23505318101376991 0.009652
23517440871814057 0.027384
23583771124854170 0.007990
23630396192534724 0.019214
24261496547332177 0.004331
24340475476179280 0.021365
24446963890407500 0.018139
24710544459113955 0.003345
24868679924343959 0.003574
24922483005495004 0.007504
25009800205732506 0.034167
25265960974578754 0.023375
25309829543378424 0.069509
25448755460673453 0.003672
25590588753969753 0.025105
26093918775101255 0.013997
26145518812044744 0.042591
26147046559290162 0.035406
26417145260861086 0.065792
26579306507079454 0.005138
26765864960434855 0.005218
26849073562358854 0.126511
27741788908520635 0.014798
27885675907230416 0.009519
27941144509524392 0.018831
28498291749764412 0.038067
28931303823180385 0.028006
28995319145881609 0.063802
29400027736729950 0.003636
29504753697180813 0.010134
29639362374016469 0.021144
30013411202802766 0.012320
30151267589744842 0.007003
30335489385993019 0.009500
30415429034445042 0.007613
30864563803515674 0.003326
30916405722345416 0.009658
32170776309986733 0.004496
32292933468781781 0.003333
32373424183005622 0.072506
32650277935104583 0.009400
32863833974476394 0.021467
33280019389573097 0.010887
33488323139572838 0.004095
34009665655825842 0.007330
34020780307492102 0.005952
34261929590746587 0.012863
34313188174083909 0.022840
34471069898105098 0.020535
34601996114789650 0.002870
34704875161443939 0.034160
34714001068542016 0.004599
34747222395438582 0.005576
34749867316800932 0.010905
35005261213677720 0.068254
35028034328417798 0.027032
35147021113609970 0.015682
35444220692938494 0.015902
35589634530393771 0.007824
35646740674133274 0.002086
36232884462709891 0.016481
36376832428187079 0.049775
36491265650043095 0.003245
36530279296828030 0.008480
36579532082224602 0.004266
37014107169681760 0.003395
37056349280651967 0.001153
37795846431820209 0.021891
37883925334886678 0.005181
38106829152874397 0.007342
38286983595354803 0.011758
38457819949464647 0.011468
38587269728029531 0.001252
38742446780827164 0.038388
39118414638608435 0.002612
39159298479965369 0.001116
39325472363517629 0.007703
39376006529721002 0.003440
39398450028144354 0.004152
39487042894403659 0.004401
39531109826804421 0.009797
40277819320890393 0.007369
41249284397196901 0.008815
41309798889337333 0.033692
41650255209369553 0.061525
41723742349075749 0.010465
42358201431587946 0.001483
42375275596257741 0.005088
42975765958155394 0.018108
43340758848532573 0.009756
43910979971729586 0.018885
44210966157317559 0.012104
44500185696833659 0.009812
44522286272749744 0.007019
44880124554203187 0.003487
45071735310326056 0.023744
45418508882415520 0.033950
45444358185458334 0.002177
45473634920595635 0.004643
45886052567387997 0.018197
46282102868147345 0.011209
46339133353771721 0.016025
46512623558692230 0.009046
46528231952443312 0.049483
46589326068500167 0.057963
46615594940381478 0.002695
46680875024031973 0.053038
46747060738591616 0.051659
46846445083760718 0.037684
46928425793052327 0.005568
47046548423750595 0.017478
47060331622116381 0.071375
47432662642007684 0.006772
47481831455201727 0.008901
48365483108633602 0.007084
48447258539809362 0.009037
48618898648894710 0.016239
48628893122021648 0.010008
48632218029232220 0.008430
48813402847703938 0.015460
48903065015510283 0.004128
49438356061398959 0.006210
49710457406558197 0.033436
50061658103352748 0.004429
50114481271773031 0.007533
51093293898754513 0.044424
51221331031447227 0.004229
51230153799376940 0.012266
51327907452075342 0.002080
51737834602811101 0.008613
52126876985306972 0.005241
52286619599552158 0.000718
52951641583771616 0.002909
53076174440665477 0.004637
53083772332449392 0.022137
53307350017636275 0.002089
53363846988011289 0.019224
53436481603676994 0.009703
53562298324720750 0.014474
54241152923167414 0.049408
54572078249133078 0.004940
54861737698913380 0.007289
55015045732594774 0.006661
55020293195070968 0.220039
55100564730741421 0.012821
55148581750880236 0.011980
55536147129440632 0.005156
55772959521692799 0.003639
56267480789490078 0.006901
56541743429404239 0.007820
56613767579787234 0.009659
56709211386091876 0.008395
56756107977241418 0.032515
56831888765411588 0.004941
56940731467495331 0.006121
56955484271589299 0.016606
