instance_id predicted_score
55144604125888 0.035863
221669167755726 0.006067
566644865989395 0.014578
954943998950521 0.012092
1192015136416062 0.029505
1239632009133923 0.006666
1370758425798224 0.021140
1386245957915884 0.006364
1587829942816220 0.008332
1965296257027358 0.015517
2308106506629079 0.005812
2593276901346545 0.003588
2637118065628095 0.008505
3007000529626316 0.007782
3486611488890127 0.001074
3526619005621379 0.004198
3707907988344302 0.079093
3859410900799220 0.012852
4132909449437306 0.020275
4666490843011356 0.013213
4957624520403631 0.004333
5022624687918236 0.002738
5245031179204693 0.005940
5273213709089732 0.004862
5341429719598597 0.018142
5421993019334491 0.026996
5519710025487847 0.009662
5773700242363804 0.012152
5812026496876317 0.006447
5860625415171838 0.003860
5888731810410007 0.010374
6063972374265869 0.014808
6067326110791822 0.087796
6359126923704860 0.022673
6388802315681498 0.018525
6433878236742272 0.023967
6452344664550262 0.033763
6651913865445655 0.006801
6707001430745727 0.041653
6730413752360895 0.011396
6816504423480806 0.023874
7090470344271915 0.004163
7285476665473660 0.059283
7558711588190076 0.026769
7667359125925647 0.066910
8185971319114092 0.021711
8433912592511743 0.017947
8655843665845753 0.010580
8737350582865741 0.022022
8899701615096813 0.005358
9407985424920588 0.026664
9452608188846334 0.009433
9598290636996863 0.010140
9761773633678178 0.007323
9798231407472553 0.023920
9911925930117846 0.041122
10003453861097600 0.027988
10033218693392079 0.036619
10132016737277869 0.001963
10419287412996374 0.011392
10986155594432407 0.010356
11049867969779409 0.003599
11389035467072333 0.001265
11442106188407017 0.020147
11741461405551140 0.004031
11823212845773044 0.028682
12088393426624010 0.010885
12207783194487112 0.003741
12226287428045975 0.004256
12249947081089396 0.104504
12386080094223902 0.025393
12507370273002600 0.014727
12785681979442168 0.001872
12888980426526109 0.019060
12900461919485333 0.026662
13322823395290645 0.008278
13828691382245377 0.036865
14352321985445602 0.059326
14691986840989017 0.004383
15243596504908734 0.006087
15268655458779341 0.018821
15423904394738521 0.005481
15485467792420960 0.009244
15498205746849773 0.010356
15731133664297641 0.027382
15887040621302276 0.002870
16171723608839310 0.018824
16246257639262555 0.002056
16329733759369079 0.018036
16519667118323295 0.006746
16550490921859014 0.008483
16615623903296341 0.016743
16654423689718542 0.015935
16784146675608527 0.022084
16919720255324691 0.017208
17038058848714529 0.005817
17106027189867886 0.002682
17456632746089230 0.005307
17464991084375871 0.007700
17519060396617653 0.008133
17592230724388482 0.006319
17601420090594330 0.007446
17724787467894423 0.008971
18232000594917795 0.014766
18326800347869864 0.010174
18409463985586024 0.003827
18562001393908554 0.104612
18701207844803227 0.006182
18977079048858178 0.023833
19063736790259593 0.011362
19095587758137552 0.011496
19327529376832062 0.011252
19858537054023509 0.003833
21147251778176376 0.015615
21369239093152465 0.118540
21508567275180971 0.005059
21625964798715539 0.014387
22156114607236204 0.059638
22189256679934601 0.023450
22199636904292402 0.017747
22210771880984154 0.007046
22272519395679670 0.004485
22572453238447181 0.021202
22839793515463407 0.002206
22951036818914582 0.011408
23505318101376991 0.010719
23517440871814057 0.031599
23583771124854170 0.011090
23630396192534724 0.021358
24261496547332177 0.005987
24340475476179280 0.024781
24446963890407500 0.024349
24710544459113955 0.003428
24868679924343959 0.004485
24922483005495004 0.008550
25009800205732506 0.042217
