instance_id predicted_score
2475218615076601065 0.006417
398316874173557226 0.013812
6586402638209028583 0.013206
1040996105851528465 0.013135
6316278569655873454 0.011142
868158305045921978 0.012276
5713520501786699854 0.022563
932945015407923184 0.011163
1919197847086752313 0.023308
304887065966615346 0.021342
3282556850371665 0.016828
8829646398295427742 0.032714
3177704368658581090 0.015053
331811904131229654 0.019309
1529584165704680903 0.017777
410957802501821801 0.021323
7858701120525579871 0.019584
1007593432911733192 0.021916
6933421324008829721 0.019687
949601458836318592 0.021002
1204371563787795352 0.019539
6697124581068234934 0.006754
7458626674337135052 0.008156
6451011837344535814 0.006567
4970342844069330588 0.008670
1311037283502827477 0.005226
5367830782177104937 0.007583
130085071580390177 0.005724
5277248246761080968 0.006028
8248237544078109435 0.008812
8160495387552112248 0.006215
4990633888389156703 0.007909
5367915129338412746 0.008176
7166315717760973347 0.007286
3922408194130789536 0.005192
3198031054131887410 0.005397
8381639851093431264 0.011332
4196377277000518389 0.011766
7216665137006358861 0.007575
7657988882068327631 0.006770
6580538684502645403 0.010256
8285962653536984730 0.010862
667595007626814688 0.006447
794637447406319981 0.010607
1667489879796904413 0.007072
7581478598841084967 0.006144
272473116112748683 0.006287
7616847274036607679 0.005881
3090692985891227788 0.010923
1497475395995941288 0.008627
441294948945551728 0.007002
3856621171799337440 0.006263
7233013970386906908 0.007971
7782462939020585759 0.007639
7819341218876328892 0.010027
8768374492722589767 0.005501
7699672123093034935 0.006500
3105846136880438244 0.006087
6362992075498435257 0.005357
4633007087835435834 0.009827
3278116017102114132 0.005967
5363866899442970684 0.006179
4763880063818181026 0.009373
6499417853689436305 0.006703
8825197220275291270 0.007384
1702555588196061071 0.007851
6579068549138521196 0.006418
6993939747206748437 0.010271
6426886544329476252 0.006982
7860426862982048754 0.007930
2527297114841298382 0.008498
7933313760459159869 0.006713
75469955133175158 0.005024
7906499375892573021 0.004246
297206904225842053 0.006215
1277202590313089835 0.007445
1897838256899211077 0.007947
6554880088483459971 0.006746
6235346144393008382 0.007093
4934006048075874133 0.005317
3434477093176970312 0.006993
872629453371620942 0.007336
6562540679725413333 0.005305
2549347096994045410 0.005133
4114531809002228993 0.008832
6947254775144460887 0.008266
4193769699798080591 0.010930
4299012801018800018 0.005705
4659062641181513784 0.007167
5574367751937642699 0.008782
6074037798572199156 0.009191
8024877078089305183 0.008912
3576745609723701102 0.010630
4387536418119078860 0.004942
59596392243977340 0.005312
