instance_id predicted_score
2475218615076601065 0.004913
398316874173557226 0.015016
6586402638209028583 0.017346
1040996105851528465 0.020858
6316278569655873454 0.014042
868158305045921978 0.018386
5713520501786699854 0.026099
932945015407923184 0.011035
1919197847086752313 0.020852
304887065966615346 0.016508
3282556850371665 0.013215
8829646398295427742 0.021179
3177704368658581090 0.012525
331811904131229654 0.026821
1529584165704680903 0.013643
410957802501821801 0.015156
7858701120525579871 0.020090
1007593432911733192 0.017499
6933421324008829721 0.013690
949601458836318592 0.018026
1204371563787795352 0.017924
6697124581068234934 0.006122
7458626674337135052 0.008832
6451011837344535814 0.003885
4970342844069330588 0.004706
1311037283502827477 0.002675
5367830782177104937 0.004117
130085071580390177 0.003031
5277248246761080968 0.003836
8248237544078109435 0.004522
8160495387552112248 0.004383
4990633888389156703 0.005120
5367915129338412746 0.003688
7166315717760973347 0.005524
3922408194130789536 0.002168
3198031054131887410 0.002323
8381639851093431264 0.007628
4196377277000518389 0.007914
7216665137006358861 0.004582
7657988882068327631 0.004188
6580538684502645403 0.005974
8285962653536984730 0.008063
667595007626814688 0.003390
794637447406319981 0.007173
1667489879796904413 0.013187
7581478598841084967 0.003584
272473116112748683 0.002478
7616847274036607679 0.003526
3090692985891227788 0.009148
1497475395995941288 0.003997
441294948945551728 0.004572
3856621171799337440 0.003850
7233013970386906908 0.003508
7782462939020585759 0.005226
7819341218876328892 0.004175
8768374492722589767 0.002637
7699672123093034935 0.003721
3105846136880438244 0.003338
6362992075498435257 0.002936
4633007087835435834 0.004226
3278116017102114132 0.003800
5363866899442970684 0.002311
4763880063818181026 0.004849
6499417853689436305 0.005340
8825197220275291270 0.005527
1702555588196061071 0.004458
6579068549138521196 0.002619
6993939747206748437 0.004984
6426886544329476252 0.005886
7860426862982048754 0.005038
2527297114841298382 0.006985
7933313760459159869 0.004094
75469955133175158 0.002818
7906499375892573021 0.002319
297206904225842053 0.003534
1277202590313089835 0.004845
1897838256899211077 0.003714
6554880088483459971 0.004200
6235346144393008382 0.003508
4934006048075874133 0.002775
3434477093176970312 0.003017
872629453371620942 0.006198
6562540679725413333 0.003361
2549347096994045410 0.003101
4114531809002228993 0.005217
6947254775144460887 0.006016
4193769699798080591 0.004055
4299012801018800018 0.002752
4659062641181513784 0.003444
5574367751937642699 0.006267
6074037798572199156 0.004960
8024877078089305183 0.005879
3576745609723701102 0.005858
4387536418119078860 0.003678
59596392243977340 0.002537
2091354043474870892 0.004385
3966382312694618857 0.004843
7472760435899602494 0.005136
3198557291404155567 0.003679
1340012448531949213 0.002887
8830478013318984291 0.002609
4750788892877807074 0.003529
4489273316708706518 0.006432
8244650590101261901 0.004590
4858740570621533413 0.002496
6574836078618592522 0.003234
8043823938478133928 0.005398
5560933328574734864 0.006279
3709060275784363998 0.003089
6202485565760628927 0.002990
3941947698604231411 0.003722
1980180280733366382 0.005364
7710765171626200752 0.002217
5824318658173462176 0.005130
5243054028010204447 0.005360
1143993040051443911 0.005187
2037772651107598845 0.008224
7470734154246698497 0.004120
2523181996580848656 0.002900
8452022941451037435 0.005566
927504634826570733 0.002016
2597805510581801545 0.001927
2499080841153987519 0.006356
163807825264653896 0.002597
2502678713837987982 0.003845
1526151713017037622 0.004452
1768216870621739659 0.004004
817331509321550604 0.006495
6686667053967253376 0.008400
5299583121790369228 0.003687
5585024284234417351 0.004624
1604976632639851313 0.005423
1041212349975192991 0.003286
802918703517012152 0.005589
6909182353626620470 0.006424
1874783208062455148 0.004821
590370581953806675 0.002927
4357489829777680958 0.004715
252205590979964157 0.003477
3855377415648680657 0.003888
9108564362830696742 0.006917
5559112022764482380 0.005133
1632910180343132894 0.003535
6793829579549371789 0.003710
1118128856472657337 0.003539
2892060938155506223 0.005351
8614041918260246627 0.002648
6465962103228301432 0.002097
7162492013828731916 0.005993
3597080532065967562 0.002565
150665717183815588 0.004084
978380972294888193 0.006996
1628582540909746198 0.006563
4855790075544650290 0.005084
5824427867272718879 0.004747
6637749344029336154 0.003216
5638585955963471374 0.007211
689702222580461167 0.004061
3222299540246685987 0.003424
497750118749498574 0.006018
4361351848384171826 0.003309
7095196713120733301 0.004433
9070603282890863831 0.003757
7570581289817443520 0.006656
5934094750253721488 0.004727
4080549666881243161 0.003494
7937668249803376288 0.016769
4637321447308132034 0.003828
1051706390360657392 0.005698
4046686032838439408 0.006379
6426031625233383026 0.006210
1144757588802408786 0.005464
752871749676732302 0.003474
707195829135838640 0.004094
6638058534747252341 0.002928
1591541525439583589 0.005901
1660171724814619586 0.004344
7380895196770915260 0.002909
5765180010537240279 0.003988
7068436688681612577 0.002951
554640564336554951 0.003807
5210865229093277784 0.004872
4785810926315849846 0.004194
5820784656553166993 0.003848
3159394666949013441 0.004742
7322218457361281297 0.004955
1408926125990985945 0.003760
3757297540218526951 0.003940
7520090641248405891 0.002927
5681246312039595291 0.002914
1770051250325451069 0.002274
8997413063773025769 0.006159
330438176527452904 0.006535
952160001342209502 0.007220
6001454270979878025 0.007172
40630695208299305 0.006069
3588408398527521348 0.002364
2685807743120227644 0.004844
1085236130082664956 0.006911
5405622459570337603 0.003900
6315966158230216191 0.004399
7140978143590643250 0.006872
1055093903216443270 0.003540
3266085900189404148 0.004076
8590522348731767810 0.004580
6908604673435750169 0.005566
1319661609265787621 0.003716
8894869536371650579 0.004310
9073816585664844523 0.003808
7410485215645386702 0.004304
5367412486641623667 0.006113
3198240276389281973 0.004544
450375172429917857 0.004730
7409810392326809188 0.003366
708987489210376944 0.003632
7437592852539672905 0.005156
6129927788749372680 0.005685
8293363802098634897 0.004131
7782235126197081362 0.003522
4102843575945602576 0.003967
4864209340680989811 0.003508
6860608093428429497 0.004735
236813337416423845 0.005504
6145643282019700496 0.003776
1089590273502369586 0.007444
6329388802475021597 0.005980
4646108470826445676 0.004051
2319205452133766749 0.005803
46689156449966150 0.003811
9058411325778274360 0.004121
8351547290757816383 0.003701
3195686240835722971 0.006278
7795446648418432588 0.003606
6361870417784079013 0.004609
5620326590932616712 0.002897
271464928774061634 0.004472
6096750866784773522 0.002372
7464853711228953241 0.001656
4592215779835695265 0.014760
3058678764953619348 0.002657
7094087069206466771 0.007528
8166579658848895366 0.006846
3173997295549135854 0.005061
5032628272141697498 0.003333
7033088282123380536 0.005191
1210370892230527014 0.004909
1770770948056631960 0.004876
3365526239618415355 0.002922
1801200120827351051 0.003364
7107414466396627330 0.003132
2213616918207539241 0.003634
1107376435582030427 0.002605
6089284985129596482 0.003807
6946445349007381961 0.003350
379652831290144002 0.005744
5336074499530127400 0.006008
3091859244727421555 0.004370
3247239833419978838 0.004284
5939806055887981901 0.003092
7508523641023606333 0.002791
8614074607955180837 0.002886
545383426866849302 0.005892
7901397012842035844 0.004568
7433161595507622639 0.004065
7382526332994710926 0.004621
5760909670575165001 0.005697
2590613204124104202 0.002540
7221912933562867104 0.004729
4928014590520987706 0.007232
2475028250147731496 0.004879
8852357679545738448 0.010450
965455596223993328 0.002936
7058337781116138242 0.002544
5965339779914200353 0.004678
4221172526564239999 0.004732
8743438152416145478 0.006916
5554908991155060284 0.003431
4740551411681546010 0.006828
7432933446578064762 0.005309
694339591967582805 0.005032
8067944371809270495 0.003598
1718106026657213833 0.005634
2510874517996413745 0.004435
5454468334913173043 0.002038
8907543397538166800 0.004758
4431440529428665419 0.005766
8154296304592589655 0.002686
733927648594546290 0.005374
6474036985553896965 0.005142
8778224102888131351 0.002707
7334527584561627850 0.002744
8853741488101513116 0.005097
227619089745165947 0.004616
2974779339415373342 0.005047
6413562105117182334 0.007756
1589820092160651528 0.004580
261777973128659612 0.005976
1442808840751611751 0.003126
6313494894473831740 0.003736
4895854386310452959 0.010266
1143848776206535486 0.002949
7821890757367244411 0.004153
7476651852897284341 0.003822
2096863617468989518 0.003072
4251279111434655682 0.004656
8723798675920910871 0.003010
6313127633792886375 0.003982
999659482163793223 0.003309
4842673476390331452 0.003368
8748602439653104391 0.004874
3232442887525643880 0.002845
1477974245810571001 0.003188
3825350185835765418 0.002863
3574849079888224142 0.004681
3641712006607946493 0.004261
2319148235210584542 0.005664
7176611861264730896 0.006144
7273672031287799948 0.004608
1359940797580124787 0.003871
8536630793936805679 0.003769
1880352118384086075 0.003704
8536609747271829418 0.002929
963089286974699980 0.004471
1454424040570396556 0.003329
744013461545940465 0.004022
8519649213962590069 0.004201
6723735878412815978 0.003662
4577614494635992868 0.007789
4571012134059071049 0.003755
3791842164776249403 0.003756
2045998204880640324 0.004209
5052495988752388400 0.003223
4405636244411148307 0.008316
4776742343230357207 0.003292
1210139528085356394 0.005096
3050701187325999691 0.004636
4349409028756643101 0.003415
8907855592996359065 0.003052
7343885221603634858 0.003279
9060153040272906655 0.007642
8367319851187797618 0.003888
1740681295988045647 0.003165
4992740150155719384 0.003004
8446424618300021064 0.004017
2986036704257120259 0.006274
1607102758301709276 0.007504
8851925859311716946 0.003275
6260636469632605344 0.005340
8269745254365565671 0.004625
4999111545309331134 0.004277
3307038590835580737 0.003316
6406341608194937923 0.002156
293780353467622584 0.004231
7442831487313185600 0.004102
4655727046211932397 0.005814
5763479506686262916 0.005544
9089992500858738048 0.005023
7941353106849350713 0.003629
8126203603960645537 0.004247
7190482987099367988 0.004008
4897811980014007364 0.004285
5693395360123500221 0.005653
4156505035146650654 0.003598
3008713158968184435 0.003563
7413892138117189811 0.003430
1565268532035181308 0.004335
3498185328799080141 0.004775
3884838097051789359 0.008341
1374587291582363967 0.004836
6322400472212148981 0.004828
1858380781022112688 0.004663
1931983148478700186 0.004764
9067822681118475112 0.003257
3968684786837270853 0.004329
7826695588054135018 0.006063
8263566291500049306 0.005375
4331694243864036405 0.005310
874777353350667888 0.004195
1064384189380036920 0.006163
1696388353674769884 0.002501
4941956999315118788 0.007006
701596217860874335 0.002695
3458807757115021328 0.003040
4054901826458532415 0.003250
2514798691952247958 0.001937
4928479990798827949 0.003555
3735231756536098239 0.005429
8030214382036745600 0.003673
5553358960862242104 0.004405
5945720622634846258 0.002702
7370303331577908588 0.005582
5510076663031338483 0.003815
1753796059854015558 0.003486
7026072407894441266 0.004147
6075982591684705797 0.004664
736752335425402357 0.005444
7000373906752151089 0.003903
4849113910928851917 0.002159
3452967512118929821 0.003905
2200709323954487135 0.003108
4778680899490578716 0.004012
1570719335259239041 0.004441
1534195041539362874 0.003421
7550601133132550458 0.003897
3737231766433875650 0.003491
6217623003167941866 0.005037
8405273933262266728 0.004001
4830862719037084863 0.003843
6943471606283590070 0.006420
6616619242807466295 0.002328
1357311839636254386 0.004142
5810748436745881508 0.006261
4311548316788314281 0.003794
5867990719655019137 0.004535
3583370505533651495 0.002930
3347643792125684003 0.003498
1686218252839494378 0.002790
2870937499088415370 0.002632
8533173473120574521 0.005610
912880647279198383 0.004349
1050360441628598586 0.003715
5094816547617677431 0.002734
219898380753495642 0.004915
1820663155218593002 0.003960
6455754620017550996 0.009396
5786642549286809513 0.003549
4198100966527571559 0.004085
4048231997759758713 0.003670
2550693418273290757 0.004391
7740978704737016617 0.002945
8086972568956139709 0.005641
6694304780623819024 0.010637
8651429370778930404 0.004680
9097433751146168986 0.003868
52214562439752942 0.003091
462010074370246101 0.004404
654697553143974664 0.003296
6019776351475374745 0.008185
989573051057467580 0.004835
5700878186842118071 0.003072
8375763577128765783 0.004663
7285031570611510992 0.010074
6460147318122737465 0.004645
2407854110039247357 0.004615
1157634970520031241 0.003288
6879692683849866490 0.004449
7938975535784832650 0.004667
573879347257731156 0.003761
4212812295257415655 0.005560
2981054592321469849 0.005706
1205352476362273424 0.003765
1119114016649529660 0.004625
8453467281802343696 0.007629
5899998891508104997 0.004451
7617680474975162922 0.005118
7828039774402430602 0.005925
1422706312400689216 0.007390
4532726599526062763 0.004053
1247693758287530482 0.006413
6992442898856403156 0.003384
5805677488264144215 0.004816
8925606992558135222 0.005344
5192288027914339819 0.007846
2827185239454057766 0.005380
549695153720110738 0.004707
50060587240031950 0.002906
341987275456355942 0.003230
2944895525839185253 0.004219
3855796957054827520 0.004438
1431265763365021435 0.005750
4585352109460172502 0.003872
7329648326049819896 0.004172
7962963140276122776 0.004202
1117000623081550223 0.003357
5672469633587645992 0.006638
25514735303357299 0.004114
3086345456119363080 0.003737
5232943027974273693 0.004385
892549635983800219 0.005005
6253934815826155187 0.002178
5477629555271853572 0.006057
8852459935652593341 0.005072
6392505861504623579 0.003678
6517336576108193464 0.004226
5267772782594781323 0.003459
865554882656597814 0.003319
8827405914432815916 0.003056
4897176308044197091 0.004980
6020700009562511664 0.002752
466198675041364376 0.003887
6995086870319969025 0.003654
5944696426464716476 0.006077
2325387664147607798 0.004291
2566394762402538636 0.007015
2474722275679119479 0.005499
4201583519281797492 0.004208
4407968667498660067 0.006126
9038661882201355718 0.005400
8176211629062084041 0.004889
4676230341956817951 0.004017
2329539149046960646 0.003342
416208203408632601 0.004352
2909427520039607544 0.003876
3274511112206764946 0.003679
1357884685099252656 0.004730
8374263770382123913 0.006527
5763709273867955674 0.003020
7492988130824409405 0.005512
1955672206081629029 0.002820
5005501263800312054 0.004237
868057248894378782 0.005998
5650703124069776931 0.017574
330073803462728628 0.004920
2799904196909208643 0.007462
1904553191135859383 0.005257
7610434615718275903 0.008533
808184272359952876 0.007603
7214801688981020293 0.003628
6876130707136505063 0.007069
3521074781603814825 0.007031
7507987548592645519 0.007417
6661159612122333888 0.004258
1884273217577426480 0.012090
2283073637450556528 0.009980
4388266154676888048 0.011034
2615049585546701436 0.005699
1963091162259043027 0.019225
6732333416985047632 0.024315
6960344643085007397 0.017596
2872124069297682285 0.052764
2510279606291295171 0.012181
8408913473744211318 0.010303
6038352440780121542 0.007030
8884318447835287027 0.009745
1537950820060234373 0.010802
1770620986840665607 0.008593
7848162079984063420 0.011897
8320382390760971649 0.005840
4261424395542973970 0.006116
7830804499167193271 0.010580
7618013017870622273 0.012818
5603800058235671845 0.009781
792186080082495457 0.015145
1065541697265250224 0.019691
8514490796491814012 0.022949
7059412853243444018 0.010981
3830048361743723437 0.009643
9106417146994865778 0.009813
4374899830910042650 0.014941
3699485465795315267 0.009473
8462115146449473233 0.010611
7468587755678814453 0.015081
5422295072826612914 0.018780
3054923441528119066 0.015793
1470044988721203328 0.012466
5731253210758636224 0.018917
4606783072774635772 0.010406
3958869096240189785 0.028552
1288147009075501997 0.014227
443488790290318832 0.027107
6396467307344204837 0.014370
357659742013970136 0.012908
8855154405452541824 0.010859
8946911278110982000 0.013911
7562708991402781402 0.024052
7457074818117728284 0.009068
8892776898777672171 0.014196
3752863552944524669 0.011477
2147916471341932686 0.025625
5873510485988186816 0.008063
2838099050609267516 0.010564
7038178698752939055 0.014202
7162481589539255830 0.006013
2697392224278365978 0.005829
7821205935955024507 0.012727
8734984447397962446 0.037926
1183969317972107248 0.015811
589418925033191850 0.019681
2071032729944544282 0.025192
4781705391548331415 0.030584
4143462172878264533 0.050585
5077305703933564381 0.020677
2344142845290878829 0.029012
8502885999977491140 0.024093
4177200558219556289 0.017919
7255181821454386956 0.018160
5976968124408324797 0.024689
6158451853754608798 0.020296
5597683669980281258 0.036148
2068600670513402751 0.025852
984684112635974482 0.027181
4071180652349919970 0.018535
3778031921365520803 0.013040
8675248943708842089 0.028395
4455471945310760785 0.026099
412407255518886763 0.033958
7049222704660247341 0.019874
2392326273929323681 0.015795
7934377492585671271 0.015159
1856697774137933680 0.020941
4196693960655788128 0.018314
3039502051808663739 0.028237
2938559295533085718 0.024913
6790265635174824631 0.020225
2152104960904627001 0.024293
8422310204784011159 0.010617
8188859946734681952 0.012764
9153844970410255127 0.033488
652403984291021281 0.005027
5315090188643165648 0.006950
8925093388344090936 0.035630
